,Target,Model,Parameters,AUC-ROC,AP
1498,DoS Hulk,Isolation Forest,"n_est:300,max_samples:60,max_features:6",0.6923288328717401,0.2252369842957367
1499,DoS Hulk,Isolation Forest,"n_est:300,max_samples:60,max_features:7",0.6439257619205081,0.19323405727909693
1500,DoS Hulk,Isolation Forest,"n_est:300,max_samples:60,max_features:8",0.6867873078468525,0.20768439455919355
1501,DoS Hulk,Isolation Forest,"n_est:300,max_samples:60,max_features:9",0.7178796830723275,0.24014877589157646
1502,DoS Hulk,Isolation Forest,"n_est:300,max_samples:110,max_features:1",0.619779082563671,0.16581305051283157
1503,DoS Hulk,Isolation Forest,"n_est:300,max_samples:110,max_features:2",0.6935361048758597,0.18021017716538135
1504,DoS Hulk,Isolation Forest,"n_est:300,max_samples:110,max_features:3",0.6514074075370048,0.19911661093978386
1505,DoS Hulk,Isolation Forest,"n_est:300,max_samples:110,max_features:4",0.6961465271447758,0.1948593712118776
1506,DoS Hulk,Isolation Forest,"n_est:300,max_samples:110,max_features:5",0.6554034844315055,0.17952164695361167
1507,DoS Hulk,Isolation Forest,"n_est:300,max_samples:110,max_features:6",0.6613535326319915,0.1904587570031635
1508,DoS Hulk,Isolation Forest,"n_est:300,max_samples:110,max_features:7",0.6479348147474242,0.19039512731082525
1509,DoS Hulk,Isolation Forest,"n_est:300,max_samples:110,max_features:8",0.7164034885138213,0.20898680589807367
1510,DoS Hulk,Isolation Forest,"n_est:300,max_samples:110,max_features:9",0.7234131163640796,0.23170543394944443
1511,DoS Hulk,Isolation Forest,"n_est:300,max_samples:160,max_features:1",0.6687620610562817,0.17828840961666875
1512,DoS Hulk,Isolation Forest,"n_est:300,max_samples:160,max_features:2",0.6237687443904607,0.15920781935424522
1513,DoS Hulk,Isolation Forest,"n_est:300,max_samples:160,max_features:3",0.6886618926899137,0.18056169234663547
1514,DoS Hulk,Isolation Forest,"n_est:300,max_samples:160,max_features:4",0.6495817375852403,0.20505456132818994
1515,DoS Hulk,Isolation Forest,"n_est:300,max_samples:160,max_features:5",0.7046097510195584,0.19697511282169514
1516,DoS Hulk,Isolation Forest,"n_est:300,max_samples:160,max_features:6",0.704990499867908,0.20119622154572425
1517,DoS Hulk,Isolation Forest,"n_est:300,max_samples:160,max_features:7",0.6646502213489954,0.17531259229029328
1518,DoS Hulk,Isolation Forest,"n_est:300,max_samples:160,max_features:8",0.6743326725813591,0.20704754455306923
1519,DoS Hulk,Isolation Forest,"n_est:300,max_samples:160,max_features:9",0.7150112001250355,0.24082548186599115
1520,DoS Hulk,Isolation Forest,"n_est:400,max_samples:10,max_features:1",0.6160988748554422,0.16034124568553712
1521,DoS Hulk,Isolation Forest,"n_est:400,max_samples:10,max_features:2",0.6654834511664633,0.22799552928922362
1522,DoS Hulk,Isolation Forest,"n_est:400,max_samples:10,max_features:3",0.6994109218277345,0.21813243907932656
1523,DoS Hulk,Isolation Forest,"n_est:400,max_samples:10,max_features:4",0.6527692243541631,0.21618942078033043
1524,DoS Hulk,Isolation Forest,"n_est:400,max_samples:10,max_features:5",0.6547291004383824,0.23736921013010348
1525,DoS Hulk,Isolation Forest,"n_est:400,max_samples:10,max_features:6",0.6620840484675862,0.2630745322492651
1526,DoS Hulk,Isolation Forest,"n_est:400,max_samples:10,max_features:7",0.7168504291971893,0.26447717928740055
1527,DoS Hulk,Isolation Forest,"n_est:400,max_samples:10,max_features:8",0.6909555709905972,0.3866350927845732
1528,DoS Hulk,Isolation Forest,"n_est:400,max_samples:10,max_features:9",0.6529057632385129,0.2839508337183377
1529,DoS Hulk,Isolation Forest,"n_est:400,max_samples:60,max_features:1",0.6914661520615986,0.18229058933426456
1530,DoS Hulk,Isolation Forest,"n_est:400,max_samples:60,max_features:2",0.671866443538948,0.21543928866510703
1531,DoS Hulk,Isolation Forest,"n_est:400,max_samples:60,max_features:3",0.6186083327064062,0.17114906581555261
1532,DoS Hulk,Isolation Forest,"n_est:400,max_samples:60,max_features:4",0.6569388725693455,0.20609314724397557
1533,DoS Hulk,Isolation Forest,"n_est:400,max_samples:60,max_features:5",0.6823811769083223,0.19106503868469787
1534,DoS Hulk,Isolation Forest,"n_est:400,max_samples:60,max_features:6",0.7015990431051727,0.19978077815375056
1535,DoS Hulk,Isolation Forest,"n_est:400,max_samples:60,max_features:7",0.6580158749598329,0.20329015002060724
1536,DoS Hulk,Isolation Forest,"n_est:400,max_samples:60,max_features:8",0.6947239858798527,0.20970907987101775
1537,DoS Hulk,Isolation Forest,"n_est:400,max_samples:60,max_features:9",0.6944627905661181,0.2090781042432642
1538,DoS Hulk,Isolation Forest,"n_est:400,max_samples:110,max_features:1",0.6385816460247283,0.16712371336641052
1539,DoS Hulk,Isolation Forest,"n_est:400,max_samples:110,max_features:2",0.6283155694276534,0.17704680777936216
1540,DoS Hulk,Isolation Forest,"n_est:400,max_samples:110,max_features:3",0.718005797471647,0.20753113667218684
1541,DoS Hulk,Isolation Forest,"n_est:400,max_samples:110,max_features:4",0.6981047994620674,0.17865548181494573
1542,DoS Hulk,Isolation Forest,"n_est:400,max_samples:110,max_features:5",0.6907698985194607,0.18552281484525063
1543,DoS Hulk,Isolation Forest,"n_est:400,max_samples:110,max_features:6",0.699854654977247,0.18034396184946366
1544,DoS Hulk,Isolation Forest,"n_est:400,max_samples:110,max_features:7",0.6688377296958733,0.19744043107824547
1545,DoS Hulk,Isolation Forest,"n_est:400,max_samples:110,max_features:8",0.6718654958584908,0.19031624795576024
1546,DoS Hulk,Isolation Forest,"n_est:400,max_samples:110,max_features:9",0.7455202415797864,0.23326213138400814
1547,DoS Hulk,Isolation Forest,"n_est:400,max_samples:160,max_features:1",0.6628811935291794,0.16701290362624008
1548,DoS Hulk,Isolation Forest,"n_est:400,max_samples:160,max_features:2",0.6179686483977203,0.15792989589337578
1549,DoS Hulk,Isolation Forest,"n_est:400,max_samples:160,max_features:3",0.6425744424868768,0.17128555259884212
1550,DoS Hulk,Isolation Forest,"n_est:400,max_samples:160,max_features:4",0.70818644286245,0.19857368642514084
1551,DoS Hulk,Isolation Forest,"n_est:400,max_samples:160,max_features:5",0.666463279860828,0.1896677824320323
1552,DoS Hulk,Isolation Forest,"n_est:400,max_samples:160,max_features:6",0.7087729841670297,0.1937408714760398
1553,DoS Hulk,Isolation Forest,"n_est:400,max_samples:160,max_features:7",0.6687450757065468,0.1835407308116945
1554,DoS Hulk,Isolation Forest,"n_est:400,max_samples:160,max_features:8",0.7103759492113259,0.19703842987989434
1555,DoS Hulk,Isolation Forest,"n_est:400,max_samples:160,max_features:9",0.6804661333995835,0.19507277457345681
1556,DoS Hulk,Isolation Forest,"n_est:500,max_samples:10,max_features:1",0.6464403226662421,0.18436265061532453
1557,DoS Hulk,Isolation Forest,"n_est:500,max_samples:10,max_features:2",0.6693510080112531,0.19462965830405424
1558,DoS Hulk,Isolation Forest,"n_est:500,max_samples:10,max_features:3",0.6908287276063109,0.2461078572256009
1559,DoS Hulk,Isolation Forest,"n_est:500,max_samples:10,max_features:4",0.6784163005704161,0.22336391313288834
1560,DoS Hulk,Isolation Forest,"n_est:500,max_samples:10,max_features:5",0.6409773093223181,0.19643769151728288
1561,DoS Hulk,Isolation Forest,"n_est:500,max_samples:10,max_features:6",0.6737877563184043,0.20744295654595718
1562,DoS Hulk,Isolation Forest,"n_est:500,max_samples:10,max_features:7",0.6572694672519541,0.23817005911662048
1563,DoS Hulk,Isolation Forest,"n_est:500,max_samples:10,max_features:8",0.6843816574552126,0.28281892685321197
1564,DoS Hulk,Isolation Forest,"n_est:500,max_samples:10,max_features:9",0.6761570303601827,0.3469077631154986
1565,DoS Hulk,Isolation Forest,"n_est:500,max_samples:60,max_features:1",0.6535368455245862,0.17824525202437805
1566,DoS Hulk,Isolation Forest,"n_est:500,max_samples:60,max_features:2",0.7375134351929449,0.19990515767935008
1567,DoS Hulk,Isolation Forest,"n_est:500,max_samples:60,max_features:3",0.6812204870436044,0.21367753946173146
1568,DoS Hulk,Isolation Forest,"n_est:500,max_samples:60,max_features:4",0.7033314029811402,0.21730821960739446
1569,DoS Hulk,Isolation Forest,"n_est:500,max_samples:60,max_features:5",0.6649431275088018,0.20599350454190413
1570,DoS Hulk,Isolation Forest,"n_est:500,max_samples:60,max_features:6",0.7431348569702334,0.2091892320516049
1571,DoS Hulk,Isolation Forest,"n_est:500,max_samples:60,max_features:7",0.7142538576426493,0.22146760569658946
1572,DoS Hulk,Isolation Forest,"n_est:500,max_samples:60,max_features:8",0.7226888697992025,0.26910619818213755
1573,DoS Hulk,Isolation Forest,"n_est:500,max_samples:60,max_features:9",0.7235047497744521,0.233910028868687
1574,DoS Hulk,Isolation Forest,"n_est:500,max_samples:110,max_features:1",0.6843272022781656,0.1842770623666008
1575,DoS Hulk,Isolation Forest,"n_est:500,max_samples:110,max_features:2",0.709271245392086,0.19947959446893349
1576,DoS Hulk,Isolation Forest,"n_est:500,max_samples:110,max_features:3",0.674090066384287,0.17636495787622286
1577,DoS Hulk,Isolation Forest,"n_est:500,max_samples:110,max_features:4",0.6725056904566538,0.17779242193406375
1578,DoS Hulk,Isolation Forest,"n_est:500,max_samples:110,max_features:5",0.6745819125416322,0.18828032012843507
1579,DoS Hulk,Isolation Forest,"n_est:500,max_samples:110,max_features:6",0.7097262049100928,0.20389447826045304
1580,DoS Hulk,Isolation Forest,"n_est:500,max_samples:110,max_features:7",0.6944382237727246,0.21423440453562048
1581,DoS Hulk,Isolation Forest,"n_est:500,max_samples:110,max_features:8",0.7113287325634086,0.20376630485605024
1582,DoS Hulk,Isolation Forest,"n_est:500,max_samples:110,max_features:9",0.6867354041171904,0.2030861808151483
1583,DoS Hulk,Isolation Forest,"n_est:500,max_samples:160,max_features:1",0.632748891505459,0.163519085352471
1584,DoS Hulk,Isolation Forest,"n_est:500,max_samples:160,max_features:2",0.6447460887040573,0.17966199576752825
1585,DoS Hulk,Isolation Forest,"n_est:500,max_samples:160,max_features:3",0.6663621696458825,0.1774762176088751
1586,DoS Hulk,Isolation Forest,"n_est:500,max_samples:160,max_features:4",0.6628601987621252,0.18292510361914166
1587,DoS Hulk,Isolation Forest,"n_est:500,max_samples:160,max_features:5",0.7109202822863069,0.19063216355113657
1588,DoS Hulk,Isolation Forest,"n_est:500,max_samples:160,max_features:6",0.6962103133294028,0.1868538109785896
1589,DoS Hulk,Isolation Forest,"n_est:500,max_samples:160,max_features:7",0.7095623290894745,0.20184783422728947
1590,DoS Hulk,Isolation Forest,"n_est:500,max_samples:160,max_features:8",0.6842532832024951,0.19042413443390574
1591,DoS Hulk,Isolation Forest,"n_est:500,max_samples:160,max_features:9",0.7116336669751732,0.19538053017135457
1592,DoS Hulk,Isolation Forest,"n_est:600,max_samples:10,max_features:1",0.6478387345287521,0.19807813441746003
1593,DoS Hulk,Isolation Forest,"n_est:600,max_samples:10,max_features:2",0.6715136148148406,0.20043426691351446
1594,DoS Hulk,Isolation Forest,"n_est:600,max_samples:10,max_features:3",0.6616021165057943,0.2762640618061022
1595,DoS Hulk,Isolation Forest,"n_est:600,max_samples:10,max_features:4",0.6773796839471096,0.4655151345310591
1596,DoS Hulk,Isolation Forest,"n_est:600,max_samples:10,max_features:5",0.6578660685490808,0.23484838965132263
1597,DoS Hulk,Isolation Forest,"n_est:600,max_samples:10,max_features:6",0.6566843110188119,0.237812143103889
1598,DoS Hulk,Isolation Forest,"n_est:600,max_samples:10,max_features:7",0.6486296103196278,0.3041588397339541
1599,DoS Hulk,Isolation Forest,"n_est:600,max_samples:10,max_features:8",0.6460659159871068,0.23785514062622828
1600,DoS Hulk,Isolation Forest,"n_est:600,max_samples:10,max_features:9",0.6573303374967123,0.24542768351731337
1601,DoS Hulk,Isolation Forest,"n_est:600,max_samples:60,max_features:1",0.6296764385643545,0.17183965949138627
1602,DoS Hulk,Isolation Forest,"n_est:600,max_samples:60,max_features:2",0.6765361025431078,0.18864854375252363
1603,DoS Hulk,Isolation Forest,"n_est:600,max_samples:60,max_features:3",0.6468731210412472,0.18890201822545788
1604,DoS Hulk,Isolation Forest,"n_est:600,max_samples:60,max_features:4",0.6627382395771186,0.20202797025414515
1605,DoS Hulk,Isolation Forest,"n_est:600,max_samples:60,max_features:5",0.667629072620316,0.19427870206488437
1606,DoS Hulk,Isolation Forest,"n_est:600,max_samples:60,max_features:6",0.6833209843279897,0.19888690990742514
1607,DoS Hulk,Isolation Forest,"n_est:600,max_samples:60,max_features:7",0.7160857239666347,0.23523841767412784
1608,DoS Hulk,Isolation Forest,"n_est:600,max_samples:60,max_features:8",0.7117094085132615,0.20423906019697877
1609,DoS Hulk,Isolation Forest,"n_est:600,max_samples:60,max_features:9",0.711460970436452,0.21811756684435446
1610,DoS Hulk,Isolation Forest,"n_est:600,max_samples:110,max_features:1",0.6614697328357573,0.19219311839410402
1611,DoS Hulk,Isolation Forest,"n_est:600,max_samples:110,max_features:2",0.6424693228546119,0.18116211983308686
1612,DoS Hulk,Isolation Forest,"n_est:600,max_samples:110,max_features:3",0.6484330030739839,0.19229885986069978
1613,DoS Hulk,Isolation Forest,"n_est:600,max_samples:110,max_features:4",0.6377562892449058,0.1784883871131632
1614,DoS Hulk,Isolation Forest,"n_est:600,max_samples:110,max_features:5",0.7048984290665551,0.1943992995321277
1615,DoS Hulk,Isolation Forest,"n_est:600,max_samples:110,max_features:6",0.6839118266438757,0.21506884313779379
1616,DoS Hulk,Isolation Forest,"n_est:600,max_samples:110,max_features:7",0.7024585892799553,0.21310534589122482
1617,DoS Hulk,Isolation Forest,"n_est:600,max_samples:110,max_features:8",0.722067337216199,0.20380244033977826
1618,DoS Hulk,Isolation Forest,"n_est:600,max_samples:110,max_features:9",0.7040826219898023,0.20642992839165297
1619,DoS Hulk,Isolation Forest,"n_est:600,max_samples:160,max_features:1",0.6402728911485479,0.15767383661141493
1620,DoS Hulk,Isolation Forest,"n_est:600,max_samples:160,max_features:2",0.6450547409391542,0.1784863931275
1621,DoS Hulk,Isolation Forest,"n_est:600,max_samples:160,max_features:3",0.6579792070159847,0.1824236486643558
1622,DoS Hulk,Isolation Forest,"n_est:600,max_samples:160,max_features:4",0.6463171971052881,0.18581257552749497
1623,DoS Hulk,Isolation Forest,"n_est:600,max_samples:160,max_features:5",0.6608186034630869,0.1898092186771626
1624,DoS Hulk,Isolation Forest,"n_est:600,max_samples:160,max_features:6",0.669030035930211,0.1877541499025159
1625,DoS Hulk,Isolation Forest,"n_est:600,max_samples:160,max_features:7",0.6920149319448794,0.20033148795053476
1626,DoS Hulk,Isolation Forest,"n_est:600,max_samples:160,max_features:8",0.7082064170505502,0.2077385779994449
1627,DoS Hulk,Isolation Forest,"n_est:600,max_samples:160,max_features:9",0.7138515308392716,0.21361607537796024
1628,DoS Hulk,Isolation Forest,"n_est:700,max_samples:10,max_features:1",0.6730741529340478,0.24775211487321988
1629,DoS Hulk,Isolation Forest,"n_est:700,max_samples:10,max_features:2",0.7061708723267393,0.25098859684696373
1630,DoS Hulk,Isolation Forest,"n_est:700,max_samples:10,max_features:3",0.6961918700097334,0.23938842246842768
1631,DoS Hulk,Isolation Forest,"n_est:700,max_samples:10,max_features:4",0.6481411174931315,0.2240091290220691
1632,DoS Hulk,Isolation Forest,"n_est:700,max_samples:10,max_features:5",0.691792445732901,0.21760197083236407
1633,DoS Hulk,Isolation Forest,"n_est:700,max_samples:10,max_features:6",0.6614335751813861,0.2459579531587583
1634,DoS Hulk,Isolation Forest,"n_est:700,max_samples:10,max_features:7",0.7189498330041237,0.2401112987318486
1635,DoS Hulk,Isolation Forest,"n_est:700,max_samples:10,max_features:8",0.6693453948270061,0.2676121901141696
1636,DoS Hulk,Isolation Forest,"n_est:700,max_samples:10,max_features:9",0.7033470032594376,0.21975605388626224
1637,DoS Hulk,Isolation Forest,"n_est:700,max_samples:60,max_features:1",0.6532212679323012,0.2037232542506111
1638,DoS Hulk,Isolation Forest,"n_est:700,max_samples:60,max_features:2",0.6373556391069526,0.18825777625899467
1639,DoS Hulk,Isolation Forest,"n_est:700,max_samples:60,max_features:3",0.637037364270289,0.21237816754456001
1640,DoS Hulk,Isolation Forest,"n_est:700,max_samples:60,max_features:4",0.672777528950909,0.2077657132240539
1641,DoS Hulk,Isolation Forest,"n_est:700,max_samples:60,max_features:5",0.7235518422033307,0.21630964713501896
1642,DoS Hulk,Isolation Forest,"n_est:700,max_samples:60,max_features:6",0.7222344205706727,0.19929629220131712
1643,DoS Hulk,Isolation Forest,"n_est:700,max_samples:60,max_features:7",0.645083317149867,0.19510114760087166
1644,DoS Hulk,Isolation Forest,"n_est:700,max_samples:60,max_features:8",0.6890153046019946,0.21419486341839156
1645,DoS Hulk,Isolation Forest,"n_est:700,max_samples:60,max_features:9",0.7077860114199869,0.20520178427855237
1646,DoS Hulk,Isolation Forest,"n_est:700,max_samples:110,max_features:1",0.6383762180609815,0.18706079294885927
1647,DoS Hulk,Isolation Forest,"n_est:700,max_samples:110,max_features:2",0.663107762056974,0.17706464264221444
1648,DoS Hulk,Isolation Forest,"n_est:700,max_samples:110,max_features:3",0.6428537895262939,0.1824907913202786
1649,DoS Hulk,Isolation Forest,"n_est:700,max_samples:110,max_features:4",0.7117680918031181,0.19498091862519654
1650,DoS Hulk,Isolation Forest,"n_est:700,max_samples:110,max_features:5",0.6749887590518064,0.19181628977032006
1651,DoS Hulk,Isolation Forest,"n_est:700,max_samples:110,max_features:6",0.6621775772388733,0.1893905718144626
1652,DoS Hulk,Isolation Forest,"n_est:700,max_samples:110,max_features:7",0.7105420848853423,0.23072598229117475
